sourceNodeId,targetNodeId,value,time
7089,19938,535.53,37
5196,19521,406.77,37
9207,3906,122.06,37
6869,9266,526.69,37
13681,9872,341.1,37
13154,15057,527.03,37
9526,12742,117.68,37
12030,9760,192.6,37
14720,15472,374.3,37
8694,18753,370.01,37
12305,7876,169.16,37
12908,15361,561.85,37
9447,19912,160.41,37
5686,18264,296.67,37
8975,16324,418.92,37
1208,8401,105.16,37
7439,6408,196.77,37
5401,9986,152.41,37
6612,18212,365.1,37
7100,16837,415.02,37
2800,19721,427.85,37
8699,13364,326.47,37
8870,14819,530.19,37
6643,7088,244.42,37
8770,19939,281.1,37
8393,19010,151.07,37
6928,15561,550.86,37
2309,3392,147.97,37
10798,9969,273.25,37
8595,1620,281.67,37
8142,17780,199.39,37
8553,17153,265.3,37
1642,8009,323.54,37
6972,16656,573.65,37
4517,9522,208.86,37
8145,19889,187.97,37
9087,9766,529.52,37
8743,19954,313.92,37
8589,14051,283.95,37
7135,4995,451.64,37
450,8152,225.41,37
1374,9370,199.58,37
6723,5842,266.29,37
2584,3512,337.44,37
13317,9584,151.32,37
8419,16281,218.75,37
11866,19540,254.44,37
9455,19308,116.12,37
14417,19809,205.94,37
5200,6998,119.33,37
9113,18404,435.95,37
13770,9798,257.01,37
9440,9989,141.82,37
6182,9624,157.44,37
2108,14822,183.25,37
3195,19370,551.67,37
3196,8227,546.39,37
9981,13072,230.36,37
6615,9943,321.94,37
9112,19948,588.96,37
13441,9921,199.3,37
9776,7940,228.33,37
13668,5361,269.04,37
14083,824,156.75,37
8385,12032,109.05,37
10721,19996,338.01,37
4246,17831,107.51,37
7233,17108,189.32,37
9711,19138,375.7,37
3830,17608,308.11,37
10940,17286,474.7,37
3786,19846,292.51,37
12844,8995,542.09,37
4538,1111,375.58,37
5967,19873,388.1,37
13621,1728,321.6,37
9996,16651,344.98,37
13727,7812,328.39,37
7381,9893,126.41,37
9847,19137,207.75,37
11892,5344,269.85,37
9181,15908,449.0,37
8929,9986,404.86,37
6512,10196,214.14,37
4723,16952,362.69,37
5841,6674,380.45,37
14038,9952,167.72,37
9547,13315,104.37,37
8593,7322,267.58,37
9660,12995,358.69,37
8484,19972,213.46,37
679,18434,287.04,37
9732,7940,243.5,37
13664,9328,389.07,37
6771,4726,330.52,37
5427,16705,105.97,37
2669,11954,204.63,37
4090,15504,187.24,37
9988,9749,340.27,37
9994,18956,376.92,37
9426,4386,136.66,37
3704,9925,326.67,37
13624,19920,359.1,37
9501,8292,173.53,37
12438,17509,264.67,37
6324,9973,100.16,37
9704,9997,367.39,37
14614,7268,359.61,37
3136,3729,599.54,37
9222,7267,171.19,37
4129,18640,121.54,37
13673,14288,336.75,37
12949,15528,471.89,37
9643,18498,380.29,37
10735,19986,291.35,37
4299,7626,152.27,37
2510,1796,341.64,37
9091,7942,490.8,37
8581,17138,280.51,37
5114,2066,423.69,37
8527,5667,285.33,37
14292,9312,158.0,37
8370,18354,140.8,37
10745,8710,312.17,37
6951,19979,480.77,37
9733,9864,331.3,37
12434,19988,269.17,37
3525,3377,111.37,37
3078,2087,454.45,37
3832,19588,384.95,37
5405,19302,141.0,37
5603,15445,235.97,37
8266,5808,161.05,37
9504,7330,115.36,37
4154,10593,111.44,37
9806,17092,374.77,37
10626,8532,242.02,37
9273,5766,142.28,37
8513,6896,393.77,37
11205,8898,126.02,37
9832,7495,361.48,37
8163,19796,137.14,37
4551,9830,258.88,37
9721,9024,235.63,37
10893,13650,547.4,37
6450,12488,378.55,37
1747,14417,308.38,37
5454,10128,125.94,37
207,2144,188.38,37
8144,5747,116.3,37
12877,2193,476.58,37
9092,5090,515.32,37
693,19978,317.3,37
9579,14945,189.22,37
4346,19564,165.21,37
8621,18406,283.7,37
9086,9346,506.45,37
9713,9092,357.04,37
8979,4356,573.9,37
9768,9995,323.88,37
8680,11269,279.64,37
5555,18902,181.27,37
8949,19786,509.57,37
7011,13362,553.48,37
6939,19968,406.95,37
14339,18864,166.75,37
1460,11674,175.52,37
7624,9366,283.8,37
4028,10596,182.33,37
7602,9715,251.08,37
9396,9358,162.22,37
8467,8050,357.95,37
3268,9970,156.28,37
7979,19744,309.92,37
8064,19635,162.94,37
10884,7024,431.89,37
7518,19953,180.13,37
9315,13057,100.75,37
9021,9991,482.48,37
14197,12789,117.33,37
6371,19474,108.33,37
12674,8832,207.55,37
1940,12076,269.79,37
9998,15413,323.79,37
9998,9274,323.79,37
12048,19876,114.06,37
2834,9927,448.44,37
13374,7076,101.04,37
8277,7200,102.33,37
3749,19926,340.66,37
12242,19921,185.02,37
843,19947,566.78,37
9632,11783,220.72,37
5136,5434,513.46,37
9874,14147,259.57,37
4431,13271,291.89,37
7531,6322,141.47,37
8063,16432,133.05,37
7733,19219,204.88,37
685,7680,288.82,37
1263,12186,167.36,37
9990,18704,209.22,37
9656,7329,359.92,37
4301,7232,186.32,37
2726,14070,18.23,37
5792,9571,348.85,37
4726,11520,345.82,37
8578,17264,221.63,37
4141,14148,188.16,37
4570,9860,377.7,37
10073,19866,153.19,37
5239,19665,180.39,37
161,15341,140.99,37
9382,4801,126.33,37
3316,18299,199.99,37
13579,5665,121.87,37
11204,18626,197.55,37
732,882,267.89,37
5986,9897,265.86,37
1517,7642,197.66,37
12707,17125,378.72,37
8402,19376,234.86,37
5607,4149,205.19,37
5534,19383,101.52,37
4960,9458,406.58,37
7443,3856,136.27,37
1027,9842,556.52,37
4640,9928,302.95,37
14587,16017,344.32,37
7221,8725,148.35,37
14461,9027,357.57,37
1467,8284,109.75,37
8310,19904,12.27,37
8894,7906,517.47,37
9513,2307,120.48,37
9807,7687,214.47,37
14588,9987,318.76,37
790,19479,246.36,37
13981,17542,372.57,37
8433,8433,314.67,37
7803,18513,379.08,37
6851,16361,470.01,37
6045,19990,176.57,37
7483,9698,179.89,37
9666,8739,260.72,37
9356,10180,137.44,37
4225,14589,162.05,37
1577,8997,157.32,37
9835,9926,395.2,37
13541,19974,196.24,37
3186,8608,512.4,37
5933,4785,229.38,37
9999,9256,317.64,37
9999,12330,317.64,37
7153,19170,562.29,37
6758,9996,324.88,37
14413,19986,350.52,37
7697,2122,289.48,37
9313,18976,110.76,37
992,18380,597.48,37
2027,5757,165.69,37
3499,9061,105.52,37
9851,18626,291.01,37
14485,9959,262.66,37
10567,313,331.79,37
8508,17760,345.48,37
2726,14070,18.23,37
8101,6296,130.52,37
9129,14825,471.33,37
4008,9748,186.27,37
12534,9622,369.22,37
316,13227,167.92,37
9995,5387,394.35,37
14454,9556,344.14,37
13407,10176,111.9,37
9108,14504,451.92,37
484,4837,384.57,37
6096,6323,131.16,37
7611,14017,372.75,37
8720,9825,255.5,37
12196,9177,114.83,37
14340,19988,162.55,37
1796,800,258.48,37
14130,15938,177.58,37
14129,13573,167.33,37
5957,9955,290.25,37
9991,19987,365.57,37
856,9765,451.82,37
7646,9704,218.6,37
9582,4290,196.32,37
8785,18849,282.17,37
11800,5393,222.92,37
5425,17049,149.55,37
6063,19029,191.78,37
3729,4848,385.16,37
5351,7701,135.58,37
6937,8006,471.77,37
9993,9999,225.91,37
9586,6406,134.61,37
9355,19588,120.88,37
9290,4934,131.66,37
9734,9164,302.27,37
2500,6286,352.64,37
11863,6119,320.8,37
7119,7811,563.01,37
6721,10837,320.0,37
6867,19490,592.83,37
9751,17676,257.57,37
5063,19802,448.8,37
9184,13186,458.51,37
10540,9987,382.07,37
10307,7976,130.74,37
13914,9616,275.23,37
7873,3217,205.63,37
3767,18033,290.44,37
7270,9745,131.77,37
7820,19970,214.36,37
7763,7558,310.26,37
5863,2531,240.17,37
10456,18344,280.01,37
6943,18756,463.38,37
1222,11710,128.71,37
2532,9878,343.14,37
8274,10643,169.53,37
7375,7024,185.89,37
6253,11632,123.86,37
13508,9969,166.8,37
5563,9366,165.3,37
9288,9985,179.33,37
13923,9956,216.22,37
3908,9219,312.76,37
12307,19488,101.62,37
9267,12486,174.5,37
2445,12118,398.94,37
13169,11921,469.57,37
2566,11878,234.39,37
6645,7864,293.97,37
9539,13024,159.02,37
3059,9760,525.6,37
14263,16066,117.73,37
8514,19985,297.26,37
5973,19684,308.66,37
7458,16353,108.12,37
2209,1074,196.25,37
5275,8548,149.55,37
9224,8769,137.6,37
6893,15048,550.77,37
1557,15122,180.74,37
4984,2682,517.66,37
9212,9959,136.61,37
7956,9092,392.33,37
4890,11568,483.7,37
14706,15680,200.66,37
9370,2118,126.62,37
5565,3300,167.92,37
4937,9193,487.45,37
6329,11125,159.8,37
9784,15427,337.85,37
8960,16906,519.4,37
9636,19365,395.91,37
13336,9173,146.67,37
5786,6944,300.85,37
7674,9538,342.17,37
3408,5557,121.58,37
7579,9526,194.36,37
6996,6897,413.44,37
13701,1025,290.89,37
12020,9701,131.16,37
9997,19465,260.85,37
5913,17537,219.47,37
12924,9987,490.75,37
8759,17443,209.86,37
9389,18147,120.8,37
13612,9154,240.3,37
13543,9221,170.16,37
9135,17547,476.92,37
8428,1888,240.28,37
7755,13761,298.63,37
6188,18934,188.86,37
7758,19830,258.83,37
7818,15223,264.58,37
9980,19991,318.45,37
5059,9797,482.14,37
9312,9959,126.13,37
6210,14529,109.08,37
1761,9949,314.1,37
11124,4082,531.11,37
1704,9476,349.0,37
6736,7090,358.67,37
2763,1720,257.89,37
9277,3554,191.08,37
9516,17896,112.7,37
3401,12672,182.38,37
5964,9931,293.64,37
7901,19799,352.64,37
4624,7959,353.58,37
6806,8600,560.71,37
12368,8789,172.99,37
9435,17318,177.41,37
3846,16778,269.51,37
9986,9234,216.27,37
9442,9642,164.64,37
9067,8902,503.08,37
7542,8825,177.0,37
7176,9714,414.14,37
5191,18774,517.83,37
3873,18253,266.88,37
11095,7306,575.14,37
3547,9780,137.11,37
4493,16130,356.32,37
3132,9156,531.72,37
7245,4608,195.41,37
5509,7416,129.5,37
7444,9873,152.8,37
9931,393,339.94,37
8583,4790,225.6,37
6671,13640,368.2,37
5601,9236,366.95,37
3718,12988,353.52,37
14383,18449,122.27,37
3163,9783,439.14,37
9317,965,186.94,37
2253,15846,111.5,37
6102,11688,113.41,37
14002,10784,147.02,37
6351,9847,106.0,37
9155,18464,419.52,37
9984,18969,200.97,37
5253,11490,130.36,37
11549,9610,156.13,37
7222,13409,166.14,37
4504,8233,322.92,37
12410,9955,378.72,37
8751,19730,334.1,37
8812,19395,437.17,37
10887,15402,464.26,37
3683,19988,203.47,37
5327,17235,191.66,37
13380,1840,171.32,37
13446,9952,145.3,37
8861,16181,412.04,37
2546,18741,328.66,37
9914,19463,350.91,37
12792,9509,366.98,37
13120,19536,501.67,37
1738,14918,285.95,37
5030,8308,473.82,37
7098,7036,403.64,37
9431,16800,143.33,37
12927,4181,549.69,37
9462,9378,136.88,37
4662,9831,350.48,37
12819,12784,435.83,37
3334,19978,144.47,37
5491,4677,192.16,37
13176,9978,480.82,37
8567,8069,348.95,37
8288,19891,149.16,37
10079,12180,185.86,37
596,9123,246.47,37
9329,5797,181.0,37
8828,13380,576.25,37
13078,1975,494.52,37
5596,18496,162.11,37
9899,3080,363.36,37
9631,19845,274.6,37
8918,7426,411.95,37
5799,7691,261.5,37
3373,9859,143.35,37
868,9546,545.15,37
210,4220,146.69,37
13309,19877,110.8,37
13254,9105,107.61,37
2913,11141,439.58,37
10204,7762,157.47,37
2195,11475,159.97,37
7838,18087,380.95,37
569,11917,337.64,37
6097,8370,180.38,37
9253,8995,142.6,37
13259,13649,164.33,37
3255,7365,112.13,37
9992,14862,225.11,37
5249,13555,118.41,37
3872,9251,267.69,37
5995,1673,311.73,37
5428,19926,154.22,37
12919,3394,572.46,37
13465,19940,124.79,37
9712,6789,372.38,37
6929,3170,574.75,37
1117,9993,409.33,37
3289,5546,132.47,37
6075,19972,138.19,37
14612,16496,399.79,37
6653,2983,255.3,37
6171,2851,168.5,37
6447,12353,268.32,37
8065,15990,195.55,37
9226,14177,198.11,37
5500,2755,167.86,37
5954,6960,387.76,37
12152,8211,117.51,37
7688,17201,265.32,37
7955,9940,238.05,37
1433,16324,149.02,37
7872,8758,388.14,37
8468,15907,376.08,37
11621,2913,228.78,37
7427,9877,179.21,37
14323,2516,109.9,37
6924,8448,454.25,37
5677,9986,238.97,37
11071,9032,476.8,37
10727,16935,346.27,37
8463,8913,363.13,37
9232,1156,105.51,37
8194,17716,152.44,37
8911,18465,542.2,37
1169,19924,404.54,37
9436,7206,129.53,37
12571,3220,357.45,37
1885,19742,369.48,37
3573,9740,150.0,37
12881,18496,462.89,37
13835,7591,230.89,37
9433,13896,177.71,37
9903,9284,298.17,37
2333,7975,164.91,37
8837,8023,483.14,37
9324,5443,131.94,37
6871,11303,579.14,37
14643,2465,204.19,37
5490,6437,194.03,37
4441,7959,255.67,37
14679,17778,283.77,37
13996,19504,297.33,37
4760,9569,227.58,37
9250,8196,107.16,37
7596,8611,170.0,37
6334,4115,149.5,37
8072,8851,122.05,37
500,9523,205.88,37
12424,14896,324.23,37
13831,5858,271.44,37
6020,11987,146.5,37
5290,6290,192.64,37
11900,19955,345.95,37
4939,9849,578.54,37
1094,7947,400.89,37
10396,18377,121.23,37
12326,3105,183.97,37
8310,19904,12.27,37
7240,19717,120.23,37
1971,8572,251.27,37
13501,18896,136.05,37
14534,9608,234.05,37
12418,15307,259.08,37
5812,9186,209.38,37
4728,5430,284.42,37
8310,19904,12.27,37
8456,4468,386.23,37
5288,13906,186.69,37
4411,14136,328.64,37
4668,19989,347.01,37
279,19940,129.33,37
11231,19843,183.97,37
11932,9972,309.95,37
4487,13042,255.69,37
9209,8327,137.11,37
7282,16054,120.19,37
4669,11700,388.5,37
7287,19415,118.56,37
9879,8450,271.98,37
2640,5265,203.27,37
2165,19378,104.02,37
9544,13891,154.66,37
8608,8066,294.98,37
10113,8726,163.07,37
14172,7168,135.47,37
5829,8961,382.27,37
13622,8992,285.98,37
11645,2201,300.04,37
2986,9977,561.95,37
9323,16706,177.66,37
13644,15812,323.08,37
9848,3396,367.64,37
10329,6058,160.91,37
14064,13216,153.33,37
6794,9973,380.85,37
9819,12226,386.8,37
6322,3079,183.44,37
13852,4368,386.7,37
12406,19968,380.98,37
11076,17708,571.03,37
9196,12451,507.66,37
9018,4802,408.14,37
9676,9251,247.07,37
14060,1216,188.94,37
4643,19853,237.05,37
2726,14070,18.23,37
2148,1048,190.47,37
7964,12576,277.6,37
7002,9904,541.3,37
5636,15362,295.44,37
8883,19987,504.01,37
8404,16306,309.54,37
3200,19955,164.94,37
4420,7809,270.79,37
4730,19761,370.17,37
9406,19333,176.88,37
8572,18852,217.41,37
11614,8681,292.42,37
9061,19905,514.84,37
8557,18368,351.04,37
7703,5139,385.64,37
8205,18998,188.75,37
2565,987,390.1,37
14761,9954,219.17,37
8841,9477,429.89,37
7673,18505,276.29,37
4476,9913,283.8,37
13155,5604,557.73,37
7399,19169,171.71,37
14632,19509,289.76,37
13392,14528,149.17,37
9422,5859,130.05,37
13281,10625,104.33,37
9386,19881,190.96,37
14680,6705,263.38,37
3530,9714,154.64,37
14458,19968,376.58,37
6620,19511,221.69,37
9145,4896,545.89,37
3838,19800,361.67,37
8763,19716,239.16,37
11895,16085,205.25,37
13267,9731,187.35,37
12775,8626,252.03,37
2961,19785,580.55,37
12727,19601,358.97,37
7328,9745,102.16,37
5620,7729,383.66,37
3638,19973,236.27,37
5479,9911,138.74,37
10965,9124,434.75,37
9318,18631,10.93,37
9318,13095,116.97,37
3081,3616,423.32,37
2003,18353,118.44,37
9987,16919,235.83,37
3335,6949,160.89,37
10879,2289,417.79,37
7213,4226,172.94,37
4867,8113,523.3,37
8046,14771,165.27,37
4719,18000,339.42,37
9953,5903,281.95,37
13782,9633,262.23,37
11380,19282,153.86,37
8096,1362,116.44,37
282,13193,104.83,37
7878,3586,219.91,37
9333,9953,112.08,37
5550,18355,182.33,37
9983,3351,395.54,37
7323,12825,119.16,37
1355,19973,196.27,37
12603,1617,239.86,37
7120,3746,577.04,37
12946,5272,497.86,37
13999,19856,236.91,37
5203,9923,166.58,37
658,13228,213.28,37
5693,1664,217.13,37
9946,12555,240.72,37
9677,19650,298.76,37
9029,16512,458.52,37
2231,19507,149.66,37
8620,9632,279.39,37
635,14402,231.41,37
9231,9926,137.77,37
7389,18690,174.1,37
8057,2727,173.16,37
4875,546,420.89,37
9024,18416,552.97,37
8922,6435,490.04,37
7812,16099,307.55,37
12171,7864,180.55,37
9202,6818,179.5,37
12613,9936,288.55,37
2286,19924,194.22,37
2174,18181,164.78,37
4548,1927,210.19,37
4932,7088,435.48,37
9686,19715,257.51,37
6477,9094,337.36,37
11384,9975,194.78,37
13070,9297,511.8,37
3185,13233,400.27,37
6846,16576,599.14,37
7481,3322,198.3,37
9813,18768,228.89,37
4497,17187,236.83,37
8839,19909,419.14,37
6528,19057,280.42,37
5612,19971,261.92,37
6021,17856,171.82,37
8926,6147,432.55,37
7698,13922,307.66,37
7096,3623,443.79,37
5450,9665,182.97,37
9982,19992,383.22,37
5881,9976,287.2,37
12983,19969,483.66,37
7585,10295,133.63,37
4661,8221,263.07,37
10987,15152,549.66,37
3751,595,322.11,37
8450,19939,343.11,37
8115,9222,157.74,37
11169,13337,575.64,37
11750,9808,216.05,37
9307,6592,197.05,37
9491,9991,116.38,37
9985,3098,337.29,37
8168,4336,197.17,37
13027,17669,491.57,37
5588,17899,149.55,37
9756,7111,274.85,37
3325,9286,140.44,37
5023,4130,455.07,37
14446,7312,244.66,37
2843,11233,401.6,37
1780,15653,269.7,37
11267,7994,198.49,37
8848,19825,519.03,37
6022,11753,122.51,37
12206,15459,179.21,37
5219,7732,193.19,37
8617,18120,262.35,37
7606,19846,260.82,37
7824,19635,342.6,37
11954,8145,319.1,37
8530,5168,315.1,37
9416,1926,126.84,37
14742,19504,242.97,37
13041,9703,492.35,37
9255,2374,152.0,37
6883,10691,570.16,37
8290,19990,135.41,37
8766,5347,306.86,37
6684,7109,337.85,37
7021,4481,423.51,37
8571,16884,301.02,37
6751,19826,335.76,37
8417,9906,378.95,37
4612,16917,381.5,37
3000,3442,419.48,37
7386,19994,109.19,37
8707,14262,220.39,37
8124,12337,162.94,37
8971,1451,575.29,37
9401,14596,194.0,37
7394,18100,111.29,37
13123,4161,437.16,37
9361,16161,142.36,37
8528,4707,346.38,37
9191,19980,437.3,37
1270,3273,113.77,37
12646,15978,342.0,37
9943,19343,310.08,37
13821,16034,296.29,37
12978,12993,425.14,37
14499,9938,277.36,37
14700,4768,357.64,37
2726,14070,18.23,37
10984,8224,431.54,38
13712,12368,338.32,38
893,8322,597.35,38
7417,9827,129.96,38
9572,6561,146.83,38
4769,15606,265.08,38
14039,7041,140.27,38
5895,14957,257.32,38
10611,3520,223.28,38
7101,19572,453.83,38
4130,4516,184.82,38
7309,17649,191.92,38
7511,9974,161.02,38
8847,19908,466.23,38
4677,18745,380.33,38
8066,13747,100.19,38
9227,7014,149.08,38
11675,11024,203.57,38
13960,9363,332.38,38
15067,17911,536.46,38
8565,6198,390.57,38
12143,1879,178.24,38
4602,16180,234.77,38
6127,1840,168.71,38
4300,19818,136.44,38
1690,7507,200.83,38
13991,13521,374.54,38
7348,4000,157.67,38
9335,17004,136.17,38
8799,17108,205.94,38
9866,18310,326.69,38
1944,9973,339.1,38
3354,19797,135.96,38
9235,9065,109.58,38
14348,16240,108.26,38
9181,9029,449.0,38
2121,1219,148.52,38
9810,19206,388.76,38
3148,11476,426.79,38
726,17389,357.33,38
6380,2549,191.5,38
1083,5946,493.05,38
8087,8467,193.5,38
14115,9890,159.32,38
9366,18724,196.33,38
14642,17601,275.85,38
4539,18051,264.01,38
9995,19468,394.35,38
1481,12257,138.11,38
1864,8153,310.33,38
5407,6887,144.46,38
13025,371,519.59,38
4908,8032,458.61,38
10857,19937,567.59,38
12603,18470,239.86,38
7681,9828,242.41,38
6256,7768,141.3,38
9512,4036,144.02,38
12954,7792,483.55,38
9667,9667,301.6,38
7301,9521,152.61,38
9899,14602,363.36,38
9983,19992,395.54,38
6900,8694,408.13,38
1383,9219,169.67,38
12766,1857,348.57,38
8950,2276,423.52,38
14658,9681,261.23,38
9066,9475,523.11,38
4723,8812,362.69,38
13037,19808,430.54,38
6431,19152,304.17,38
1812,16920,339.75,38
8720,19665,255.5,38
7828,8835,247.53,38
3197,19676,578.96,38
2262,498,148.16,38
5932,19985,269.57,38
11133,19140,428.98,38
8562,19490,394.52,38
571,19968,289.23,38
7683,19605,355.67,38
6698,18226,263.67,38
3981,16384,388.64,38
5165,12472,420.82,38
9993,16656,225.91,38
9460,13668,189.1,38
6937,7608,471.77,38
5654,9844,359.76,38
14673,12784,388.67,38
8823,9460,539.78,38
1954,7802,303.48,38
2833,17449,581.76,38
9268,17155,177.97,38
6061,5171,129.89,38
11461,19876,124.41,38
4734,16587,311.85,38
9806,8325,374.77,38
8984,9388,545.54,38
645,5019,338.94,38
8117,13764,157.39,38
6357,9634,198.33,38
9985,3360,337.29,38
12496,16099,208.57,38
5613,9877,357.7,38
8677,12242,322.76,38
12618,2161,374.41,38
12887,14080,473.04,38
13269,5920,107.66,38
7763,19862,310.26,38
14411,9153,286.73,38
7572,8096,127.59,38
6826,9446,599.71,38
6847,16099,514.51,38
9990,4881,209.22,38
9999,7211,317.64,38
9999,12848,317.64,38
13093,17475,572.36,38
5783,12963,325.6,38
10513,3281,373.42,38
962,9267,555.17,38
6578,14435,262.86,38
1821,9976,395.85,38
3962,9808,291.95,38
8586,17856,257.32,38
6932,9893,548.03,38
8637,7681,292.67,38
14760,9974,204.85,38
2802,9969,512.14,38
9988,3093,340.27,38
13158,7696,520.84,38
9220,13922,104.5,38
10669,18416,397.54,38
6813,9958,467.45,38
7477,10954,140.99,38
14436,19813,308.01,38
7590,18416,117.5,38
13941,9938,233.78,38
1187,17811,551.28,38
10042,887,191.77,38
9549,19236,171.77,38
6643,9922,244.42,38
9561,1698,131.88,38
12935,5939,497.42,38
7273,9624,169.16,38
8723,19985,364.36,38
8389,17888,103.65,38
6946,18103,410.94,38
13189,3508,467.45,38
8914,10633,593.89,38
6457,19191,203.17,38
3933,19842,359.95,38
7076,5268,565.11,38
3312,9107,181.16,38
1748,19683,267.75,38
14686,7714,265.11,38
10360,9992,176.91,38
3115,9851,580.41,38
7133,12372,455.04,38
3972,15043,395.95,38
9205,19938,196.8,38
2928,7448,495.98,38
6588,19059,311.6,38
9793,19464,354.14,38
9994,11020,376.92,38
4141,19444,188.16,38
8746,19333,313.45,38
8901,12416,476.19,38
14711,16977,352.61,38
14670,9360,234.85,38
9402,5793,130.86,38
9822,2564,300.76,38
9083,1991,591.21,38
7365,5785,102.45,38
7087,8689,483.36,38
5099,7844,467.16,38
10726,18388,249.55,38
3757,14740,313.36,38
769,2020,215.42,38
2478,7281,317.86,38
1036,10646,589.9,38
6347,9524,109.76,38
9880,17421,281.92,38
12502,14930,229.16,38
4121,5012,120.72,38
9601,18919,331.2,38
7420,8610,119.22,38
9725,15948,271.07,38
453,19892,383.38,38
1680,6403,308.11,38
13615,9924,322.52,38
15008,15920,432.01,38
2542,8781,261.26,38
7322,3362,139.35,38
6833,9993,569.61,38
9429,19461,135.53,38
13407,3234,111.9,38
7715,19586,222.55,38
12847,4834,437.89,38
8835,8690,511.79,38
7111,8147,508.01,38
6185,8625,182.72,38
15192,9891,578.91,38
6668,8824,217.52,38
9505,16074,163.58,38
5838,1137,243.44,38
13834,5235,219.69,38
710,6630,326.38,38
8995,18695,570.55,38
14486,4609,368.86,38
10486,1351,255.5,38
11367,16657,137.19,38
12657,3331,285.85,38
14068,18628,176.69,38
4124,11953,175.49,38
12912,17605,451.17,38
8545,9269,359.1,38
2889,1639,535.65,38
2597,18269,247.49,38
8377,13429,135.33,38
5737,16562,342.17,38
14857,4144,462.38,38
15176,5041,597.98,38
9275,13380,143.17,38
14718,7378,296.89,38
6591,7797,321.94,38
9723,15751,268.44,38
6523,19763,341.22,38
5821,8709,202.46,38
6713,6148,287.83,38
8871,8146,588.15,38
5684,18851,226.38,38
10627,14498,264.35,38
8068,17298,137.17,38
4928,19352,593.36,38
8116,16245,127.62,38
6229,8505,156.02,38
593,4242,294.29,38
6054,6947,109.68,38
13700,3785,202.25,38
13735,18656,347.85,38
9740,6601,230.57,38
6080,11472,123.84,38
7373,7094,159.0,38
