nodeid,isFraud,init_balance,fraudStep
5214,0,143.97,-1
5215,1,169.32,-1
5216,0,144.76,-1
5217,0,100.75,-1
5218,0,124.58,-1
5219,0,193.20,-1
5220,0,183.27,-1
5221,0,175.15,-1
5222,0,131.63,-1
5223,0,172.15,-1
5224,0,127.66,-1
5225,1,103.31,133
5226,0,139.10,-1
5227,0,169.28,-1
5228,0,124.36,-1
5229,0,198.84,-1
5230,0,131.59,-1
5231,0,162.47,-1
5232,0,110.53,-1
5233,0,108.85,-1
5234,0,180.11,-1
5235,0,159.79,-1
5236,0,110.62,-1
5237,0,139.16,-1
5238,0,162.81,-1
5239,0,180.40,-1
5240,0,143.84,-1
5241,0,145.85,-1
5242,0,187.59,-1
5243,0,158.79,-1
5244,0,177.15,-1
5245,0,154.85,-1
5246,1,169.23,75
5247,0,180.69,-1
5248,0,183.37,-1
5249,0,118.42,-1
5250,0,170.47,-1
5251,0,171.37,-1
5252,0,143.32,-1
5253,0,130.37,-1
5254,0,120.68,-1
5255,0,194.13,-1
5256,0,168.57,-1
5257,0,192.28,-1
5258,0,163.92,-1
5259,0,130.97,-1
5260,0,178.22,-1
5261,1,186.57,-1
5262,1,181.58,-1
5263,0,154.41,-1
5264,0,149.92,-1
5265,0,181.95,-1
5266,0,170.66,-1
5267,0,108.37,-1
5268,0,175.92,-1
5269,0,181.79,-1
5270,0,150.51,-1
5271,0,122.21,-1
5272,0,145.27,-1
5273,0,149.70,-1
5274,0,182.54,-1
5275,0,149.56,-1
5276,0,186.47,-1
5277,0,142.43,-1
5278,0,117.76,-1
5279,0,140.99,-1
5280,0,179.93,-1
5281,0,160.96,-1
5282,0,191.32,-1
5283,0,170.93,-1
5284,0,169.66,-1
5285,0,192.34,-1
5286,0,171.89,-1
5287,0,154.45,-1
5288,0,186.69,-1
5289,0,192.06,-1
5290,1,192.65,-1
5291,0,122.63,-1
5292,0,149.97,-1
5293,0,163.86,-1
5294,0,104.99,-1
5295,0,141.35,-1
5296,0,160.47,-1
5297,0,184.08,-1
5298,0,104.20,-1
5299,0,132.12,-1
5300,0,131.53,-1
5301,0,116.32,-1
5302,0,132.52,-1
5303,0,199.14,-1
5304,0,149.06,-1
5305,0,107.31,-1
5306,0,178.57,-1
5307,0,198.59,-1
5308,0,192.16,-1
5309,0,161.00,-1
5310,0,140.24,-1
5311,0,182.11,-1
5312,0,157.32,-1
5313,0,117.84,-1
5314,0,166.44,-1
5315,0,147.54,-1
5316,0,169.88,-1
5317,0,120.60,-1
5318,0,129.01,-1
5319,0,130.46,-1
5320,0,129.03,-1
5321,0,170.35,-1
5322,0,135.10,-1
5323,0,166.54,-1
5324,0,101.53,-1
5325,0,102.50,-1
5326,0,146.83,-1
5327,0,191.67,-1
5328,0,104.70,-1
5329,0,108.57,-1
5330,0,199.98,-1
5331,0,131.10,-1
5332,0,107.39,-1
5333,0,106.25,-1
5334,0,108.01,-1
5335,0,122.39,-1
5336,0,158.81,-1
5337,0,103.45,-1
5338,0,184.01,-1
5339,0,194.16,-1
5340,0,133.37,-1
5341,0,183.00,-1
5342,0,160.84,-1
5343,0,102.39,-1
5344,0,182.86,-1
5345,0,197.51,-1
5346,0,173.35,-1
5347,0,172.83,-1
5348,0,140.42,-1
5349,0,185.53,-1
5350,0,102.59,-1
5351,0,135.59,-1
5352,0,182.88,-1
5353,0,117.07,-1
5354,0,119.02,-1
5355,0,105.27,-1
5356,0,102.92,-1
5357,1,188.69,84
5358,0,177.03,-1
5359,0,154.39,-1
5360,0,184.48,-1
5361,0,115.17,-1
5362,0,198.51,-1
5363,0,172.21,-1
5364,0,181.87,-1
5365,0,125.77,-1
5366,0,101.92,-1
5367,1,161.23,-1
5368,0,174.99,-1
5369,0,192.80,-1
5370,0,114.90,-1
5371,0,122.41,-1
5372,0,161.31,-1
5373,0,181.49,-1
5374,0,129.70,-1
5375,0,139.13,-1
5376,0,169.66,-1
5377,0,107.80,-1
5378,0,147.66,-1
5379,0,126.80,-1
5380,0,103.36,-1
5381,0,136.58,-1
5382,0,129.78,-1
5383,0,189.46,-1
5384,0,156.53,-1
5385,0,123.34,-1
5386,0,130.71,-1
5387,0,152.46,-1
5388,0,198.86,-1
5389,0,127.39,-1
5390,0,137.78,-1
5391,0,111.20,-1
5392,0,107.70,-1
5393,0,119.71,-1
5394,0,164.94,-1
5395,0,168.47,-1
5396,0,182.33,-1
5397,0,182.67,-1
5398,0,127.42,-1
5399,0,137.15,-1
5400,0,194.52,-1
5401,0,152.42,-1
5402,1,164.61,-1
5403,0,170.21,-1
5404,0,192.28,-1
5405,0,141.01,-1
5406,0,177.51,-1
5407,0,144.46,-1
5408,0,134.21,-1
5409,0,173.70,-1
5410,0,161.40,-1
5411,0,130.99,-1
5412,1,158.77,-1
5413,0,110.53,-1
5414,0,191.51,-1
5415,0,103.16,-1
5416,0,107.13,-1
5417,0,169.60,-1
5418,0,178.50,-1
5419,0,193.38,-1
5420,0,142.27,-1
5421,0,194.09,-1
5422,0,150.25,-1
5423,0,109.11,-1
5424,0,129.56,-1
5425,0,149.55,-1
5426,0,188.12,-1
5427,0,105.97,-1
5428,0,154.22,-1
5429,0,154.99,-1
5430,0,186.57,-1
5431,0,137.10,-1
5432,0,147.40,-1
5433,0,166.46,-1
5434,0,122.65,-1
5435,0,163.60,-1
5436,0,144.95,-1
5437,1,124.04,-1
5438,0,125.00,-1
5439,0,159.28,-1
5440,0,167.80,-1
5441,0,128.35,-1
5442,0,138.61,-1
5443,0,196.59,-1
5444,0,134.55,-1
5445,0,159.15,-1
5446,0,145.70,-1
5447,0,141.48,-1
5448,0,123.10,-1
5449,0,137.37,-1
5450,1,182.98,-1
5451,0,145.40,-1
5452,0,199.66,-1
5453,1,195.36,36
5454,0,125.95,-1
5455,0,112.99,-1
5456,0,170.64,-1
5457,0,103.61,-1
5458,0,119.54,-1
5459,0,129.24,-1
5460,0,123.78,-1
5461,0,145.88,-1
5462,0,195.24,-1
5463,0,148.71,-1
5464,0,132.10,-1
5465,1,118.02,-1
5466,0,150.33,-1
5467,0,100.34,-1
5468,0,122.09,-1
5469,0,153.81,-1
5470,0,186.58,-1
5471,0,137.30,-1
5472,0,133.27,-1
5473,0,131.00,-1
5474,0,186.36,-1
5475,0,151.40,-1
5476,0,189.89,-1
5477,0,167.41,-1
5478,0,125.66,-1
5479,0,138.74,-1
5480,0,108.42,-1
5481,0,105.76,-1
5482,0,192.93,-1
5483,0,158.57,-1
5484,0,182.16,-1
5485,0,122.78,-1
5486,0,156.04,-1
5487,0,153.93,-1
5488,0,112.75,-1
5489,0,181.30,-1
5490,0,194.04,-1
5491,0,192.16,-1
5492,0,117.24,-1
5493,0,158.41,-1
5494,0,193.97,-1
5495,0,199.04,-1
5496,0,149.69,-1
5497,0,188.60,-1
5498,0,186.17,-1
5499,0,187.84,-1
5500,0,167.86,-1
5501,0,193.74,-1
5502,0,168.09,-1
5503,0,111.98,-1
5504,0,121.01,-1
5505,0,122.06,-1
5506,0,115.50,-1
5507,0,151.59,-1
5508,0,130.61,-1
5509,0,129.50,-1
5510,0,134.32,-1
5511,0,113.50,-1
5512,0,147.82,-1
5513,0,188.83,-1
5514,0,151.20,-1
5515,0,176.28,-1
5516,0,138.92,-1
5517,0,199.13,-1
5518,0,134.82,-1
5519,0,130.69,-1
5520,0,167.85,-1
5521,0,169.95,-1
5522,0,137.68,-1
5523,0,140.89,-1
5524,0,121.10,-1
5525,0,161.51,-1
5526,0,125.55,-1
5527,0,152.21,-1
5528,0,105.02,-1
5529,0,148.16,-1
5530,0,186.50,-1
5531,0,141.25,-1
5532,0,159.74,-1
5533,0,117.42,-1
5534,0,101.53,-1
5535,0,125.20,-1
5536,0,117.60,-1
5537,0,181.81,-1
5538,0,127.28,-1
5539,0,196.63,-1
5540,0,170.85,-1
5541,0,184.73,-1
5542,0,110.26,-1
5543,1,140.69,54
5544,0,133.07,-1
5545,0,120.56,-1
5546,0,192.12,-1
5547,0,178.34,-1
5548,0,116.42,-1
5549,0,160.26,-1
5550,0,182.34,-1
5551,0,138.47,-1
5552,0,182.39,-1
5553,0,153.49,-1
5554,0,173.69,-1
5555,0,181.27,-1
5556,0,109.75,-1
5557,0,177.80,-1
5558,0,145.26,-1
5559,0,184.44,-1
5560,0,113.65,-1
5561,0,130.37,-1
5562,0,153.47,-1
5563,0,165.31,-1
5564,1,134.10,-1
5565,0,167.93,-1
5566,0,193.13,-1
5567,0,133.54,-1
5568,0,106.76,-1
5569,0,136.33,-1
5570,0,101.45,-1
5571,0,114.72,-1
5572,0,166.46,-1
5573,0,127.65,-1
5574,0,112.71,-1
5575,0,191.21,-1
5576,0,116.19,-1
5577,0,134.12,-1
5578,0,150.13,-1
5579,0,186.27,-1
5580,0,175.53,-1
5581,0,159.00,-1
5582,1,197.87,-1
5583,0,151.45,-1
5584,0,119.49,-1
5585,0,148.87,-1
5586,0,137.29,-1
5587,0,139.47,-1
5588,0,149.56,-1
5589,0,182.14,-1
5590,0,154.63,-1
5591,0,170.27,-1
5592,0,193.95,-1
5593,0,112.09,-1
5594,0,172.78,-1
5595,0,179.13,-1
5596,1,162.11,54
5597,0,173.24,-1
5598,0,131.61,-1
5599,0,109.76,-1
5600,0,230.11,-1
5601,0,366.96,-1
5602,0,299.00,-1
5603,0,235.98,-1
5604,0,291.94,-1
5605,0,305.26,-1
5606,0,296.14,-1
5607,0,205.20,-1
5608,0,237.35,-1
5609,0,320.06,-1
5610,0,268.10,-1
5611,0,355.29,-1
5612,0,261.93,-1
5613,0,357.70,-1
5614,0,312.99,-1
5615,0,264.61,-1
5616,0,260.51,-1
5617,0,281.00,-1
5618,0,214.77,-1
5619,0,356.09,-1
5620,0,383.66,-1
5621,0,327.99,-1
5622,0,317.81,-1
5623,0,357.08,-1
5624,0,218.83,-1
5625,0,349.37,-1
5626,0,337.25,-1
5627,0,230.67,-1
5628,0,313.07,-1
5629,0,360.55,-1
5630,0,248.41,-1
5631,0,215.83,-1
5632,0,220.63,-1
5633,0,261.44,-1
5634,0,276.81,-1
5635,0,366.84,-1
5636,0,295.44,-1
5637,0,352.74,-1
5638,1,247.15,-1
5639,0,339.85,-1
5640,0,395.21,-1
5641,0,282.75,-1
5642,0,372.42,-1
5643,0,211.23,-1
5644,0,215.57,-1
5645,0,207.82,-1
5646,0,371.98,-1
5647,0,366.41,-1
5648,0,349.13,-1
5649,0,376.15,-1
5650,0,260.44,-1
5651,0,354.71,-1
5652,0,376.66,-1
5653,0,320.16,-1
5654,0,359.77,-1
5655,0,366.79,-1
5656,0,331.00,-1
5657,0,359.88,-1
5658,0,379.03,-1
5659,0,242.95,-1
5660,0,241.40,-1
5661,0,323.30,-1
5662,0,376.28,-1
5663,0,363.38,-1
5664,0,363.37,-1
5665,0,231.07,-1
5666,0,252.80,-1
5667,0,387.16,-1
5668,0,344.95,-1
5669,0,344.80,-1
5670,0,368.81,-1
5671,0,335.81,-1
5672,0,258.61,-1
5673,0,376.55,-1
5674,0,266.21,-1
5675,0,389.25,-1
5676,0,329.50,-1
5677,0,238.97,-1
5678,0,371.11,-1
5679,0,358.96,-1
5680,0,376.53,-1
5681,0,329.38,-1
5682,0,228.98,-1
5683,1,214.70,-1
5684,0,226.39,-1
5685,0,305.77,-1
5686,0,296.68,-1
5687,0,317.00,-1
5688,0,289.04,-1
5689,0,343.11,-1
5690,0,307.84,-1
5691,0,330.06,-1
5692,0,371.16,-1
5693,0,217.13,-1
5694,0,369.89,-1
5695,0,247.55,-1
5696,0,393.97,-1
5697,0,291.48,-1
5698,0,283.34,-1
5699,0,394.73,-1
5700,0,311.31,-1
5701,0,208.81,-1
5702,0,378.49,-1
5703,0,255.01,-1
5704,0,280.28,-1
5705,0,228.90,-1
5706,0,398.98,-1
5707,0,328.37,-1
5708,0,380.87,-1
5709,0,323.96,-1
5710,0,372.66,-1
5711,0,374.69,-1
5712,0,391.51,-1
5713,0,352.00,-1
5714,0,390.55,-1
5715,0,333.34,-1
5716,0,348.06,-1
5717,0,385.15,-1
5718,0,388.52,-1
5719,0,395.71,-1
5720,0,200.81,-1
5721,0,316.96,-1
5722,0,392.08,-1
5723,0,329.82,-1
5724,0,238.40,-1
5725,0,230.77,-1
5726,0,267.24,-1
5727,0,305.54,-1
5728,0,281.67,-1
5729,0,273.84,-1
5730,0,217.62,-1
5731,0,328.78,-1
5732,0,277.64,-1
5733,0,302.17,-1
5734,0,210.42,-1
5735,0,399.02,-1
5736,0,258.80,-1
5737,0,342.17,-1
5738,0,360.39,-1
5739,0,233.95,-1
5740,0,274.67,-1
5741,0,270.54,-1
5742,0,234.31,-1
5743,0,331.33,-1
5744,0,350.87,-1
5745,0,330.07,-1
5746,0,347.34,-1
5747,0,218.70,-1
5748,0,283.03,-1
5749,0,299.59,-1
5750,0,393.68,-1
5751,1,290.76,-1
5752,0,307.85,-1
5753,0,304.99,-1
5754,0,235.67,-1
5755,0,200.00,-1
5756,0,378.22,-1
5757,0,386.28,-1
5758,0,203.49,-1
5759,0,230.75,-1
5760,0,376.14,-1
5761,0,314.14,-1
5762,0,217.13,-1
5763,0,304.49,-1
5764,0,360.75,-1
5765,0,251.97,-1
5766,0,285.11,-1
5767,0,347.54,-1
5768,0,278.49,-1
5769,0,200.84,-1
5770,0,256.97,-1
5771,0,310.47,-1
5772,0,337.59,-1
5773,0,283.11,-1
5774,0,263.51,-1
5775,0,340.94,-1
5776,0,395.04,-1
5777,0,373.37,-1
5778,0,298.71,-1
5779,0,225.54,-1
5780,0,332.11,-1
5781,0,242.02,-1
5782,0,245.40,-1
5783,1,325.60,-1
5784,0,244.64,-1
5785,0,342.44,-1
5786,0,300.85,-1
5787,0,286.64,-1
5788,0,360.74,-1
5789,0,292.48,-1
5790,0,344.17,-1
5791,0,323.91,-1
5792,0,348.86,-1
5793,0,378.45,-1
5794,0,242.75,-1
5795,0,335.58,-1
5796,0,200.89,-1
5797,0,243.20,-1
5798,0,348.26,-1
5799,0,261.50,-1
5800,0,243.47,-1
5801,0,311.48,-1
5802,0,377.52,-1
5803,0,308.17,-1
5804,0,242.62,-1
5805,0,258.64,-1
5806,0,225.93,-1
5807,0,266.18,-1
5808,0,210.06,-1
5809,0,330.80,-1
5810,0,306.18,-1
5811,1,222.22,-1
5812,0,209.38,-1
5813,0,229.37,-1
5814,0,372.16,-1
5815,0,392.59,-1
5816,0,261.01,-1
5817,0,288.22,-1
5818,0,238.13,-1
5819,0,345.38,-1
5820,0,301.84,-1
5821,0,202.46,-1
5822,0,246.66,-1
5823,0,201.61,-1
5824,0,287.52,-1
5825,0,374.23,-1
5826,0,376.13,-1
5827,0,320.55,-1
5828,0,391.92,-1
5829,0,382.28,-1
5830,0,302.11,-1
5831,0,278.67,-1
5832,0,263.08,-1
5833,0,233.38,-1
5834,0,310.15,-1
5835,0,294.77,-1
5836,0,202.02,-1
5837,0,206.77,-1
5838,0,243.45,-1
5839,0,251.96,-1
5840,0,289.99,-1
5841,0,380.46,-1
5842,0,384.72,-1
5843,0,253.95,-1
5844,0,335.71,-1
5845,0,311.22,-1
5846,0,380.04,-1
5847,0,260.50,-1
5848,0,288.83,-1
5849,0,318.98,-1
5850,0,283.90,-1
5851,0,283.63,-1
5852,0,240.12,-1
5853,0,348.35,-1
5854,0,362.74,-1
5855,0,330.27,-1
5856,0,312.56,-1
5857,0,376.08,-1
5858,0,372.02,-1
5859,0,203.96,-1
5860,0,335.83,-1
5861,1,204.13,104
5862,0,281.42,-1
5863,0,240.18,-1
5864,0,241.00,-1
5865,0,287.13,-1
5866,0,209.15,-1
5867,0,344.91,-1
5868,0,298.28,-1
5869,0,374.54,-1
5870,0,254.64,-1
5871,0,393.48,-1
5872,0,392.60,-1
5873,0,276.57,-1
5874,0,230.86,-1
5875,0,225.01,-1
5876,0,213.76,-1
5877,0,208.44,-1
5878,1,373.68,-1
5879,0,272.82,-1
5880,0,293.49,-1
5881,0,287.21,-1
5882,0,360.38,-1
5883,0,280.22,-1
5884,0,271.41,-1
5885,0,335.73,-1
5886,0,276.75,-1
5887,0,331.54,-1
5888,0,291.62,-1
5889,0,313.65,-1
5890,1,280.51,33
5891,0,250.67,-1
5892,0,388.70,-1
5893,0,317.74,-1
5894,0,327.22,-1
5895,0,257.32,-1
5896,0,327.20,-1
5897,0,310.53,-1
5898,0,316.27,-1
5899,0,307.82,-1
5900,0,251.50,-1
5901,0,330.89,-1
5902,0,216.15,-1
5903,0,262.20,-1
5904,0,260.72,-1
5905,0,286.88,-1
5906,0,200.55,-1
5907,0,240.93,-1
5908,0,370.80,-1
5909,0,358.39,-1
5910,0,202.65,-1
5911,0,321.35,-1
5912,0,303.01,-1
5913,0,219.48,-1
5914,0,348.34,-1
5915,0,272.45,-1
5916,0,276.44,-1
5917,0,273.17,-1
5918,0,321.66,-1
5919,0,366.74,-1
5920,0,368.49,-1
5921,0,262.51,-1
5922,0,379.51,-1
5923,0,211.73,-1
5924,0,324.59,-1
5925,0,340.10,-1
5926,0,391.15,-1
5927,0,283.44,-1
5928,0,282.92,-1
5929,0,325.54,-1
5930,0,268.03,-1
5931,0,393.73,-1
5932,0,269.57,-1
5933,0,229.38,-1
5934,0,267.90,-1
5935,0,250.91,-1
5936,0,399.70,-1
5937,0,377.66,-1
5938,0,346.81,-1
5939,0,254.84,-1
5940,0,256.34,-1
5941,0,230.37,-1
5942,0,316.95,-1
5943,0,244.15,-1
5944,0,220.91,-1
5945,0,380.19,-1
5946,0,253.82,-1
5947,0,325.20,-1
5948,0,225.88,-1
5949,0,256.93,-1
5950,0,227.69,-1
5951,0,255.21,-1
5952,0,201.88,-1
5953,0,272.36,-1
5954,0,387.77,-1
5955,0,325.19,-1
5956,0,389.84,-1
5957,0,290.25,-1
5958,0,211.91,-1
5959,0,230.71,-1
5960,0,297.44,-1
5961,0,245.58,-1
5962,0,218.33,-1
5963,1,252.53,-1
5964,0,293.64,-1
5965,0,284.13,-1
5966,1,349.90,147
5967,0,388.11,-1
5968,0,308.64,-1
5969,0,218.19,-1
5970,0,223.48,-1
5971,0,280.67,-1
5972,0,217.18,-1
5973,0,308.66,-1
5974,0,341.90,-1
5975,0,257.94,-1
5976,0,304.36,-1
5977,0,395.82,-1
5978,0,233.29,-1
5979,0,385.88,-1
5980,0,282.96,-1
5981,0,376.07,-1
5982,0,274.78,-1
5983,0,383.63,-1
5984,0,376.25,-1
5985,0,366.13,-1
5986,0,265.87,-1
5987,0,251.86,-1
5988,0,219.67,-1
5989,0,355.89,-1
5990,0,280.07,-1
5991,0,292.99,-1
5992,0,219.07,-1
5993,0,213.86,-1
5994,0,368.32,-1
5995,0,311.73,-1
5996,0,233.05,-1
5997,0,237.88,-1
5998,0,272.03,-1
5999,0,253.16,-1
6000,0,113.65,-1
6001,0,100.76,-1
6002,0,195.52,-1
6003,0,144.43,-1
6004,0,166.13,-1
6005,0,156.56,-1
6006,0,170.17,-1
6007,0,189.07,-1
6008,0,132.90,-1
6009,0,165.71,-1
6010,0,101.49,-1
6011,0,129.67,-1
6012,0,102.61,-1
6013,1,144.35,81
6014,0,185.70,-1
6015,0,189.32,-1
6016,0,167.09,-1
6017,0,184.59,-1
6018,1,147.28,34
6019,0,108.23,-1
6020,0,146.50,-1
6021,0,171.82,-1
6022,0,122.52,-1
6023,0,112.79,-1
6024,0,198.47,-1
6025,0,144.64,-1
6026,0,164.83,-1
6027,0,199.23,-1
6028,0,169.82,-1
6029,0,141.41,-1
6030,0,154.02,-1
6031,0,149.64,-1
6032,0,145.11,-1
6033,1,156.77,-1
6034,0,130.91,-1
6035,0,111.48,-1
6036,0,196.29,-1
6037,0,190.38,-1
6038,0,168.77,-1
6039,1,144.12,70
6040,0,189.03,-1
6041,0,146.53,-1
6042,0,164.29,-1
6043,0,192.53,-1
6044,0,117.83,-1
6045,0,176.57,-1
6046,0,193.39,-1
6047,0,141.12,-1
6048,0,156.11,-1
6049,1,133.10,98
6050,0,193.11,-1
6051,0,133.55,-1
6052,0,124.33,-1
6053,0,139.20,-1
6054,0,109.68,-1
6055,0,115.93,-1
6056,0,109.69,-1
6057,1,171.15,45
6058,0,133.21,-1
6059,0,103.74,-1
6060,0,169.09,-1
6061,0,129.90,-1
6062,0,181.06,-1
6063,1,191.79,83
6064,0,158.53,-1
6065,0,193.21,-1
6066,0,192.31,-1
6067,0,139.27,-1
6068,0,171.27,-1
6069,0,101.99,-1
6070,0,163.27,-1
6071,0,196.85,-1
6072,0,156.96,-1
6073,1,129.70,118
6074,0,153.97,-1
6075,0,138.19,-1
6076,0,129.54,-1
6077,0,144.90,-1
6078,0,122.54,-1
6079,0,147.39,-1
6080,0,123.85,-1
6081,0,101.80,-1
6082,0,102.22,-1
6083,0,142.37,-1
6084,0,129.85,-1
6085,0,103.92,-1
6086,1,181.66,-1
6087,0,109.81,-1
6088,0,130.82,-1
6089,0,182.24,-1
6090,0,173.51,-1
6091,0,142.85,-1
6092,0,176.69,-1
6093,0,125.94,-1
6094,0,142.19,-1
6095,0,181.15,-1
6096,0,131.16,-1
6097,0,180.38,-1
6098,0,143.69,-1
6099,1,170.36,88
6100,0,117.93,-1
6101,0,145.47,-1
6102,0,113.41,-1
6103,0,156.34,-1
6104,0,112.92,-1
6105,0,194.26,-1
6106,0,192.26,-1
6107,0,127.70,-1
6108,0,131.68,-1
6109,0,100.43,-1
6110,0,199.55,-1
6111,0,157.68,-1
6112,0,131.80,-1
6113,0,199.59,-1
6114,0,126.65,-1
6115,0,165.16,-1
6116,1,142.74,59
6117,1,112.01,-1
6118,0,125.70,-1
6119,0,170.53,-1
6120,0,123.17,-1
6121,0,131.38,-1
6122,0,117.99,-1
6123,0,103.74,-1
6124,0,105.24,-1
6125,0,119.54,-1
6126,0,109.47,-1
6127,0,168.71,-1
6128,0,188.46,-1
6129,0,149.52,-1
6130,0,130.66,-1
6131,0,150.44,-1
6132,0,171.59,-1
6133,0,163.17,-1
6134,0,115.98,-1
6135,0,177.29,-1
6136,0,189.89,-1
6137,0,150.25,-1
6138,0,169.44,-1
6139,0,158.16,-1
6140,0,116.61,-1
6141,0,138.47,-1
6142,0,196.40,-1
6143,0,105.37,-1
6144,0,176.43,-1
6145,0,161.87,-1
6146,0,156.88,-1
6147,0,149.28,-1
6148,0,115.00,-1
6149,0,160.97,-1
6150,0,194.41,-1
6151,0,150.78,-1
6152,0,184.89,-1
6153,0,168.45,-1
6154,0,117.23,-1
6155,0,182.12,-1
6156,0,116.93,-1
6157,0,194.27,-1
6158,0,116.03,-1
6159,0,141.15,-1
6160,1,182.64,-1
6161,0,136.06,-1
6162,0,161.64,-1
6163,0,166.31,-1
6164,0,129.03,-1
6165,0,140.51,-1
6166,0,158.51,-1
6167,0,150.07,-1
6168,0,193.78,-1
6169,0,172.39,-1
6170,0,108.58,-1
6171,0,168.50,-1
6172,0,159.23,-1
6173,0,152.64,-1
6174,0,132.47,-1
6175,0,177.73,-1
6176,0,190.90,-1
6177,0,132.43,-1
6178,0,148.37,-1
6179,0,171.64,-1
6180,0,176.10,-1
6181,0,128.26,-1
6182,0,157.45,-1
6183,1,187.52,42
6184,0,107.13,-1
6185,0,182.73,-1
6186,0,170.15,-1
6187,0,182.72,-1
6188,0,188.86,-1
6189,0,174.39,-1
6190,0,166.60,-1
6191,0,109.47,-1
6192,0,157.13,-1
6193,0,103.40,-1
6194,0,143.67,-1
6195,0,108.45,-1
6196,0,160.83,-1
6197,0,103.27,-1
6198,0,173.66,-1
6199,0,166.64,-1
6200,0,108.42,-1
6201,0,113.11,-1
6202,0,177.34,-1
6203,0,174.48,-1
6204,0,190.82,-1
6205,0,135.13,-1
6206,0,120.70,-1
6207,0,195.47,-1
6208,0,147.31,-1
6209,0,156.65,-1
6210,0,109.09,-1
6211,0,180.66,-1
6212,0,122.31,-1
6213,0,195.03,-1
6214,0,146.29,-1
6215,0,115.80,-1
6216,0,160.33,-1
6217,0,125.00,-1
6218,0,111.32,-1
6219,1,148.61,-1
6220,0,150.41,-1
6221,0,171.14,-1
6222,0,190.04,-1
6223,1,121.73,-1
6224,0,182.52,-1
6225,0,145.35,-1
6226,0,112.60,-1
6227,0,175.10,-1
6228,0,138.60,-1
6229,0,156.02,-1
6230,0,100.32,-1
6231,0,124.73,-1
6232,0,157.92,-1
6233,0,103.10,-1
6234,1,113.15,132
6235,0,152.47,-1
6236,0,122.05,-1
6237,0,170.43,-1
6238,0,189.26,-1
6239,0,116.46,-1
6240,0,137.17,-1
6241,0,107.16,-1
6242,0,193.96,-1
6243,0,171.24,-1
6244,0,114.39,-1
6245,0,123.26,-1
6246,1,161.39,127
6247,0,129.91,-1
6248,0,115.75,-1
6249,0,183.52,-1
6250,0,127.59,-1
6251,0,170.09,-1
6252,0,139.70,-1
6253,0,123.86,-1
6254,1,186.48,-1
6255,0,170.34,-1
6256,0,141.31,-1
6257,0,162.70,-1
6258,0,113.68,-1
6259,0,197.51,-1
6260,0,175.18,-1
6261,0,182.34,-1
6262,0,120.62,-1
6263,0,183.97,-1
6264,1,131.80,133
6265,0,134.04,-1
6266,0,166.75,-1
6267,0,187.38,-1
6268,0,168.25,-1
6269,0,129.03,-1
6270,0,182.46,-1
6271,0,113.49,-1
6272,0,194.27,-1
6273,0,170.57,-1
6274,0,156.15,-1
6275,0,120.90,-1
6276,0,146.07,-1
6277,0,142.37,-1
6278,0,152.90,-1
6279,0,176.52,-1
6280,0,182.36,-1
6281,0,148.24,-1
6282,0,161.55,-1
6283,0,181.27,-1
6284,0,171.44,-1
6285,0,159.84,-1
6286,0,140.24,-1
6287,0,106.20,-1
6288,0,183.18,-1
6289,0,120.25,-1
6290,0,156.93,-1
6291,0,121.10,-1
6292,0,100.38,-1
6293,0,140.33,-1
6294,0,154.08,-1
6295,0,126.06,-1
6296,0,105.06,-1
6297,0,177.09,-1
6298,0,148.36,-1
6299,0,105.43,-1
6300,0,113.74,-1
6301,0,170.25,-1
6302,0,198.53,-1
6303,0,193.80,-1
6304,0,196.16,-1
6305,0,145.63,-1
6306,0,165.89,-1
6307,0,108.37,-1
6308,0,158.81,-1
6309,0,173.77,-1
6310,0,189.77,-1
6311,0,108.26,-1
6312,0,141.39,-1
6313,0,127.16,-1
6314,0,111.54,-1
6315,0,123.44,-1
6316,0,180.06,-1
6317,0,155.51,-1
6318,1,154.75,-1
6319,1,123.07,114
6320,0,182.56,-1
6321,0,148.46,-1
6322,0,183.45,-1
6323,0,143.84,-1
6324,0,100.17,-1
6325,0,122.67,-1
6326,0,160.89,-1
6327,0,116.69,-1
6328,0,148.45,-1
6329,0,159.81,-1
6330,0,139.07,-1
6331,1,102.86,144
6332,0,106.20,-1
6333,0,180.96,-1
6334,0,149.50,-1
6335,0,109.52,-1
6336,0,120.50,-1
6337,0,132.13,-1
6338,0,105.52,-1
6339,0,160.70,-1
6340,0,150.08,-1
6341,0,177.79,-1
6342,0,147.66,-1
6343,0,154.45,-1
6344,0,180.39,-1
6345,0,182.71,-1
6346,0,132.64,-1
6347,0,109.77,-1
6348,0,189.76,-1
6349,0,177.09,-1
6350,0,101.96,-1
6351,1,106.00,-1
6352,0,186.36,-1
6353,0,140.33,-1
6354,0,100.54,-1
6355,0,156.59,-1
6356,0,199.63,-1
6357,0,198.34,-1
6358,1,124.42,-1
6359,0,173.82,-1
6360,0,118.55,-1
6361,0,181.96,-1
6362,0,161.50,-1
6363,0,181.68,-1
6364,0,168.74,-1
6365,0,183.13,-1
6366,0,113.75,-1
6367,0,127.03,-1
6368,0,118.68,-1
6369,0,112.37,-1
6370,0,122.20,-1
6371,0,108.34,-1
6372,0,144.93,-1
6373,0,134.52,-1
6374,0,100.89,-1
6375,0,119.55,-1
6376,0,170.23,-1
6377,0,104.34,-1
6378,0,101.86,-1
6379,0,185.66,-1
